Issue Type,Issue key,Issue id,Summary,Assignee,Assignee Id,Priority,Status,Custom field (Story point estimate),Time Spent,Created,Updated,Custom field (Start date),Due date,Labels,Labels,Labels,Labels
Task,HED-630,23533,Optimize dev EKS cluster usage to reduce costs,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,1.0,5400,09/Apr/26 8:27 AM,09/Apr/26 2:52 PM,09/Apr/26 12:00 AM,09/Apr/26 12:00 AM,aws,cordobaPortal,,
Task,HED-629,23500,Implement Get Statements endpoint using Forth Monthly Statement API,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,10800,08/Apr/26 12:05 PM,10/Apr/26 3:43 PM,09/Apr/26 12:00 AM,10/Apr/26 12:00 AM,.NET,backend,cordobaPortal,
Task,HED-628,23467,CP - Internal Meeting with Guillermo,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,10800,08/Apr/26 11:40 AM,08/Apr/26 11:43 AM,08/Apr/26 12:00 AM,08/Apr/26 12:00 AM,meeting,,,
Task,HED-619,23298,Fix notifications issue in main after merge,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,9000,07/Apr/26 1:12 PM,08/Apr/26 11:43 AM,07/Apr/26 12:00 AM,07/Apr/26 12:00 AM,aws,backend,cordobaPortal,database
Task,HED-617,23264,Investigate Forth endpoints and identify limitations,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,14400,07/Apr/26 10:35 AM,08/Apr/26 11:43 AM,07/Apr/26 12:00 AM,07/Apr/26 12:00 AM,backend,cordobaPortal,forth,
Task,HED-609,23128,Investigate creditors performance and missing payments,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,3.0,18000,02/Apr/26 3:06 PM,02/Apr/26 3:09 PM,02/Apr/26 12:00 AM,02/Apr/26 12:00 AM,.NET,backend,cordobaPortal,forth
Task,HED-604,22960,Fix Forth API key handling and enable concurrent requests (Redis),Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,5.0,57600,31/Mar/26 1:57 PM,07/Apr/26 11:02 AM,02/Apr/26 12:00 AM,06/Apr/26 12:00 AM,.NET,backend,cordobaPortal,
Task,HED-603,22927,Fix creditors chart calculation and displayed values,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,10800,31/Mar/26 12:21 PM,07/Apr/26 10:41 AM,31/Mar/26 12:00 AM,01/Apr/26 12:00 AM,.NET,backend,cordobaPortal,frontend
Task,HED-602,22926,Analyze data inconsistencies in current Cordoba Portal,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,10800,31/Mar/26 12:16 PM,02/Apr/26 1:18 PM,31/Mar/26 12:00 AM,01/Apr/26 12:00 AM,cordobaPortal,,,
Task,HED-601,22893,Create HTML format for Spanish FAQs and deploy to all environments,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,2.0,10800,31/Mar/26 8:51 AM,10/Apr/26 2:19 PM,08/Apr/26 12:00 AM,08/Apr/26 12:00 AM,cordobaPortal,database,,
Task,HED-600,22892,Remove creditor notes and review dependencies (frontend),Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,1.0,4200,31/Mar/26 8:36 AM,02/Apr/26 1:18 PM,30/Mar/26 12:00 AM,31/Mar/26 12:00 AM,.NET,backend,cordobaPortal,
Task,HED-599,22891,CP - Validate Cordoba Portal with a real user scenario,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,1.0,7800,31/Mar/26 8:24 AM,31/Mar/26 8:42 AM,26/Mar/26 12:00 AM,31/Mar/26 12:00 AM,cordobaPortal,,,
Task,HED-598,22890,Handle documents without content URL,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,1.0,3600,31/Mar/26 8:18 AM,02/Apr/26 1:18 PM,31/Mar/26 12:00 AM,31/Mar/26 12:00 AM,.NET,backend,cordobaPortal,
Task,HED-594,22790,Remove creditor notes and review dependencies (backend),Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,1.0,4800,30/Mar/26 9:38 AM,02/Apr/26 1:18 PM,30/Mar/26 12:00 AM,31/Mar/26 12:00 AM,.NET,backend,cordobaPortal,
Task,HED-593,22789,Optimize creditors data loading in dashboard,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,Done,3.0,18000,30/Mar/26 9:38 AM,07/Apr/26 10:45 AM,30/Mar/26 12:00 AM,01/Apr/26 12:00 AM,.NET,backend,cordobaPortal,
Task,HED-468,20229,Spike: Mini Todo-Task project using Cordoba Portal backend architecture,Handersson Felipe Pacheco Espitia,712020:bba04ff1-46ba-4373-b0a0-5581ead637b3,Medium,In Progress,8.0,36000,23/Feb/26 8:56 AM,14/Apr/26 5:34 PM,23/Feb/26 12:00 AM,,.NET,cordobaPortal,Spike,
Task,HED-615,23230,"CP - Business Meeting (Daniel) - creditors, debts, transactions, settlements",Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,,06/Apr/26 4:24 PM,06/Apr/26 4:25 PM,,,,,,
Task,HED-613,23228,"CP - Internal Meeting - creditors, debts, transactions, settlements",Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,,06/Apr/26 4:23 PM,06/Apr/26 4:26 PM,,,,,,
Task,HED-611,23194,CP - Diagnose & Check responsive,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,3.0,14400,06/Apr/26 10:38 AM,10/Apr/26 12:42 PM,07/Apr/26 12:00 AM,08/Apr/26 12:00 AM,cordobaPortal,documentation,responsive,
Task,HED-347,18188,CP - Consolidate default branch: merge prod into main and update pipeline,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Low,To Do,5.0,,02/Feb/26 2:06 PM,14/Apr/26 5:34 PM,,,,,,
Task,HED-651,23682,CP - Review and prioritize UI findings with Guillermo,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,10800,10/Apr/26 10:20 AM,10/Apr/26 12:42 PM,09/Apr/26 12:00 AM,10/Apr/26 12:00 AM,cordobaPortal,documentation,meeting,
Task,HED-627,23434,CP - Internal Meeting with Guillermo,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,10800,08/Apr/26 11:12 AM,08/Apr/26 11:40 AM,08/Apr/26 12:00 AM,08/Apr/26 12:00 AM,meeting,,,
Task,HED-621,23364,CP - Implement Markdown rendering for notification texts in frontend,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,1.0,3600,07/Apr/26 8:48 PM,10/Apr/26 3:28 PM,09/Apr/26 12:00 AM,09/Apr/26 12:00 AM,cordobaPortal,frontend,,
Task,HED-620,23331,Merge to main,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,10800,07/Apr/26 4:40 PM,07/Apr/26 4:58 PM,07/Apr/26 12:00 AM,07/Apr/26 12:00 AM,cordobaPortal,deploy,,
Task,HED-618,23265,CP - Fix task data ordering in Dashboard card,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,1.0,,07/Apr/26 10:35 AM,13/Apr/26 10:23 AM,09/Apr/26 12:00 AM,10/Apr/26 12:00 AM,cordobaPortal,frontend,,
Bug,HED-597,22857,CP - Investigate recurring Forth API authentication error,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,,30/Mar/26 3:09 PM,06/Apr/26 4:25 PM,31/Mar/26 12:00 AM,31/Mar/26 12:00 AM,backend,cordobaPortal,,
Task,HED-586,22686,CP - Notifications - Display all notification types in frontend and interaction behavior,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,5.0,19800,27/Mar/26 9:15 AM,06/Apr/26 4:25 PM,30/Mar/26 12:00 AM,31/Mar/26 12:00 AM,cordobaPortal,frontend,react,
Task,HED-585,22685,CP - Notifications - Review notification types and define UI by type,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,12600,27/Mar/26 9:13 AM,06/Apr/26 4:25 PM,31/Mar/26 12:00 AM,31/Mar/26 12:00 AM,cordobaPortal,frontend,react,
Task,HED-584,22684,CP - Notifications - Implement newTask notification behavior,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,14400,27/Mar/26 9:12 AM,06/Apr/26 4:26 PM,02/Apr/26 12:00 AM,02/Apr/26 12:00 AM,cordobaPortal,frontend,react,
Task,HED-538,21774,CP - Validate Cordoba Portal with a real user scenario,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,2.0,5400,17/Mar/26 8:25 AM,31/Mar/26 8:24 AM,26/Mar/26 12:00 AM,,cordobaPortal,,,
Task,HED-524,21438,Research AWS certifications and define recommendation,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Low,Done,2.0,10800,13/Mar/26 8:01 AM,06/Apr/26 4:26 PM,01/Apr/26 12:00 AM,02/Apr/26 12:00 AM,cordobaPortal,courses,,
Task,HED-519,21337,CP - Update notification text formatting in backend,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,Done,1.0,7200,12/Mar/26 1:25 PM,10/Apr/26 3:28 PM,09/Apr/26 12:00 AM,09/Apr/26 12:00 AM,backend,cordobaPortal,,
Story,HED-453,19797,Automate GitHub action for package bump,Nicolás Díaz,712020:70eb7cf2-a1d1-4b9e-9abd-a028bde7187c,Medium,To Do,5.0,,18/Feb/26 8:24 AM,14/Apr/26 5:34 PM,,,ci/cd,github,react,
Task,HED-650,23681,CX - Issue about phone number for Login / OTP,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Medium,To Do,,,10/Apr/26 10:17 AM,14/Apr/26 5:34 PM,,,,,,
Task,HED-595,22791,CX - iOS - Compatible iOS version until,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Medium,IN REVIEW / QA,1.0,,30/Mar/26 9:43 AM,14/Apr/26 5:34 PM,,,,,,
Task,HED-581,22649,Add Sprint to Carriers list - iOS,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Highest,IN REVIEW / QA,2.0,,27/Mar/26 8:36 AM,14/Apr/26 5:34 PM,,,creditorx,ios,,
Task,HED-567,22315,CX - Create an account or access for the iOS App Store for Joey,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Medium,BLOCKED,1.0,,24/Mar/26 11:19 AM,14/Apr/26 5:34 PM,,,,,,
Task,HED-566,22282,CX - Check the Issues list,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Medium,Done,2.0,,24/Mar/26 10:56 AM,30/Mar/26 9:43 AM,,,,,,
Task,HED-507,21165,SPIKE Automate iOS alerts and notifications,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,High,BLOCKED,,,11/Mar/26 10:21 AM,14/Apr/26 5:34 PM,,,android,DevOps,,
Task,HED-73,13863,Roberto's initial questions - project foundations,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,High,BLOCKED,2.0,,09/Dec/25 8:38 AM,14/Apr/26 5:34 PM,09/Dec/25 12:00 AM,,,,,
Task,HED-578,22582,"Spike Verify slack app, Jhonnatan is asking for Support accounts should have info barrier between campaigns + clg and it doesn't have right now",rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Medium,Done,5.0,,26/Mar/26 8:18 AM,01/Apr/26 8:11 AM,,,,,,
Task,HED-384,18995,SPIKE Unit testing and e2e for iOS,rhiraldo,712020:fd36cadf-9806-42d0-93a9-02002d8431e5,Low,To Do,5.0,,10/Feb/26 2:47 PM,14/Apr/26 5:34 PM,,,,,,
Bug,HED-607,23061,"CX - Android - In First Login, DOB the year is not accepting years lower than 1970",Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,Done,2.0,,01/Apr/26 11:52 AM,02/Apr/26 9:25 AM,,,android,creditorx,,
Task,HED-596,22824,CX - Enable Add more log information in backend,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,Done,2.0,,30/Mar/26 10:47 AM,02/Apr/26 9:24 AM,,,,,,
Task,HED-582,22650,Add Sprint to Carriers list - Android,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Highest,Done,2.0,,27/Mar/26 8:38 AM,01/Apr/26 8:27 AM,,,creditorx,ios,,
Task,HED-568,22316,CX - Create an account or access for the Android App Store for Joey,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,BLOCKED,1.0,,24/Mar/26 11:20 AM,14/Apr/26 5:34 PM,,,,,,
Task,HED-506,21132,SPIKE Automate Android alerts and notifications,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,High,BLOCKED,2.0,,11/Mar/26 10:03 AM,14/Apr/26 5:34 PM,,,android,DevOps,,
Task,HED-505,21131,SPIKE Understand how the logs are stored and what kind of info do they use and have,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,BLOCKED,,,11/Mar/26 9:53 AM,14/Apr/26 5:34 PM,,,,,,
Task,HED-462,20062,SPIKE Unit testing and e2e for android,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,BLOCKED,5.0,,20/Feb/26 9:07 AM,14/Apr/26 5:34 PM,,,,,,
Task,HED-658,23785,CX -  Grooming,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,Done,,,14/Apr/26 12:06 PM,14/Apr/26 12:06 PM,,,,,,
Task,HED-654,23749,Monday StandUp meeting,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,Done,1.0,,13/Apr/26 1:02 PM,13/Apr/26 1:02 PM,,,,,,
Bug,HED-634,23633,CX - Android: Users are unable to add creditors,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,IN REVIEW / QA,,,10/Apr/26 6:54 AM,14/Apr/26 5:34 PM,,,android,bug,creditorx,kotlin
Bug,HED-622,23397,CX: Android - CallFiltrationService crash report on Screen Call,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,IN REVIEW / QA,3.0,,08/Apr/26 9:52 AM,14/Apr/26 5:34 PM,,,android,creditorx,kotlin,
Story,HED-606,23026,CX-Backend: Kazoo handle throws when block_collectors is on and caller has no verified CreditorPhone,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,IN REVIEW / QA,3.0,,01/Apr/26 10:29 AM,15/Apr/26 1:57 PM,,,backend,bug,creditorx,kazoo
Story,HED-547,21943,[CreditorX][Android]: Prevent users from requesting more than 3 OTPs every 10 mins ,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,BLOCKED,3.0,,17/Mar/26 5:32 PM,14/Apr/26 5:34 PM,,,android,creditorx,frontend,
Story,HED-544,21876,[CreditorX]: Implement 10 minutes cooldown per 3 request on OTP rate limiter,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,Done,2.0,,17/Mar/26 2:32 PM,02/Apr/26 9:25 AM,,,backend,creditorx,laravel,php
Bug,HED-535,21707,[CreditorX]: Android app resets the 10 mins countdown when the screen changes,Samil Vargas,712020:dac1dce4-8aa1-4b7e-8cd4-12205fb8c6e4,Medium,Done,3.0,,16/Mar/26 2:24 PM,01/Apr/26 8:43 AM,,,android,bug,creditorx,
Bug,HED-488,20762,[CreditorX-Android]: OTP Bug - deleting a number in the otp field sometimes crashes the input field,,,Medium,To Do,,,03/Mar/26 9:54 AM,14/Apr/26 5:34 PM,,,android,bug,creditorx,
Bug,HED-477,20462,[CreditorX]: Android unknown error on dashboard screen,,,Medium,BLOCKED,,,26/Feb/26 9:28 AM,14/Apr/26 5:34 PM,,,android,bug,creditorx,
Story,HED-448,19759, OTP Flow Testing QA & Validation,,,Medium,To Do,5.0,,17/Feb/26 8:13 AM,14/Apr/26 5:34 PM,,,creditorx,kotlin,,
